Clave Municipio,"Clave 
Estado",Región,Estado,Municipio,Tipo de población,saving_deposits,sight_deposits,term_deposits,debit_deposits
26012,26,Noroeste,Sonora,Bácum,Semi-urbano,10,126,13,3
26013,26,Noroeste,Sonora,Banámichi,Rural,1,0,2,0
26014,26,Noroeste,Sonora,Baviácora,Rural,2,3,0,0
26015,26,Noroeste,Sonora,Bavispe,Rural,0,0,0,0
26016,26,Noroeste,Sonora,Benjamín Hill,Rural,3,56,7,1
26017,26,Noroeste,Sonora,Caborca,Urbano,25,584,30,48
26018,26,Noroeste,Sonora,Cajeme,Semi-metrópoli,228,"3,691",465,238
26019,26,Noroeste,Sonora,Cananea,Semi-urbano,114,187,592,33
26020,26,Noroeste,Sonora,Carbó,Rural,2,2,4,0
26021,26,Noroeste,Sonora,"Colorada, La",Rural,0,1,0,0
26022,26,Noroeste,Sonora,Cucurpe,Rural,0,1,0,0
26023,26,Noroeste,Sonora,Cumpas,En Transición,1,3,0,1
26024,26,Noroeste,Sonora,Divisaderos,Rural,3,4,0,0
26025,26,Noroeste,Sonora,Empalme,Urbano,19,802,572,0
26026,26,Noroeste,Sonora,Etchojoa,Urbano,68,"1,260",194,0
26027,26,Noroeste,Sonora,Fronteras,En Transición,2,19,11,0
26028,26,Noroeste,Sonora,Granados,Rural,1,2,5,0
26029,26,Noroeste,Sonora,Guaymas,Urbano,57,"2,883",377,69
26030,26,Noroeste,Sonora,Hermosillo,Semi-metrópoli,601,"9,568","2,589",660
26031,26,Noroeste,Sonora,Huachinera,Rural,4,2,0,0
26032,26,Noroeste,Sonora,Huásabas,Rural,0,0,0,0
26033,26,Noroeste,Sonora,Huatabampo,Urbano,234,"1,979","1,140",0
26034,26,Noroeste,Sonora,Huépac,Rural,2,7,0,0
26035,26,Noroeste,Sonora,Imuris,En Transición,2,127,34,1
26036,26,Noroeste,Sonora,Magdalena,Semi-urbano,14,417,110,10
26037,26,Noroeste,Sonora,Mazatán,Rural,2,20,2,0
26038,26,Noroeste,Sonora,Moctezuma,En Transición,3,7,0,0
26039,26,Noroeste,Sonora,Naco,En Transición,1,6,0,0
26040,26,Noroeste,Sonora,Nácori Chico,Rural,1,3,0,0
26041,26,Noroeste,Sonora,Nacozari de García,En Transición,4,10,0,5
26042,26,Noroeste,Sonora,Navojoa,Urbano,261,"3,059",304,65
26043,26,Noroeste,Sonora,Nogales,Urbano,157,600,388,128
26044,26,Noroeste,Sonora,Onavas,Rural,0,1,0,0
26045,26,Noroeste,Sonora,Opodepe,Rural,0,60,9,0
26046,26,Noroeste,Sonora,Oquitoa,Rural,0,1,0,0
26047,26,Noroeste,Sonora,Pitiquito,En Transición,1,80,286,0
26048,26,Noroeste,Sonora,Puerto Peñasco,Urbano,66,607,39,17
26049,26,Noroeste,Sonora,Quiriego,Rural,4,6,1,0
26050,26,Noroeste,Sonora,Rayón,Rural,3,0,0,0
26051,26,Noroeste,Sonora,Rosario,Rural,9,45,13,0
26052,26,Noroeste,Sonora,Sahuaripa,En Transición,2,1,0,0
26053,26,Noroeste,Sonora,San Felipe de Jesús,Rural,0,0,0,0
26054,26,Noroeste,Sonora,San Javier,Rural,0,0,0,0
26055,26,Noroeste,Sonora,San Luis Río Colorado,Urbano,40,"2,710",29,0
26056,26,Noroeste,Sonora,San Miguel de Horcasitas,En Transición,22,36,50,0
26057,26,Noroeste,Sonora,San Pedro de la Cueva,Rural,0,1,12,0
26058,26,Noroeste,Sonora,Santa Ana,Semi-urbano,4,256,49,0
26059,26,Noroeste,Sonora,Santa Cruz,Rural,0,1,0,0
26060,26,Noroeste,Sonora,Sáric,Rural,1,0,0,0
26061,26,Noroeste,Sonora,Soyopa,Rural,2,2,0,0
26062,26,Noroeste,Sonora,Suaqui Grande,Rural,2,6,0,0
26063,26,Noroeste,Sonora,Tepache,Rural,1,0,0,0
26064,26,Noroeste,Sonora,Trincheras,Rural,1,23,2,0
26065,26,Noroeste,Sonora,Tubutama,Rural,0,14,2,0
26066,26,Noroeste,Sonora,Ures,En Transición,13,79,18,0
26067,26,Noroeste,Sonora,Villa Hidalgo,Rural,0,0,0,0
26068,26,Noroeste,Sonora,Villa Pesqueira,Rural,1,1,0,0
26069,26,Noroeste,Sonora,Yécora,Rural,1,6,0,0
26070,26,Noroeste,Sonora,General Plutarco Elías Calles,En Transición,3,8,12,0
26071,26,Noroeste,Sonora,Benito Juárez,Semi-urbano,22,109,30,0
26072,26,Noroeste,Sonora,San Ignacio Río Muerto,En Transición,22,38,6,0
27001,27,Sur,Tabasco,Balancán,Urbano,38,624,17,4
27002,27,Sur,Tabasco,Cárdenas,Urbano,"3,406","5,154",278,44
27003,27,Sur,Tabasco,Centla,Urbano,"2,163",829,150,0
27004,27,Sur,Tabasco,Centro,Semi-metrópoli,"3,309","23,722","2,381",474
27005,27,Sur,Tabasco,Comalcalco,Urbano,"1,081","14,765","1,588",28
27006,27,Sur,Tabasco,Cunduacán,Urbano,"1,801","5,978",346,6
27007,27,Sur,Tabasco,Emiliano Zapata,Semi-urbano,178,"1,710",23,0
27008,27,Sur,Tabasco,Huimanguillo,Urbano,783,"1,122",89,3
27009,27,Sur,Tabasco,Jalapa,Semi-urbano,78,360,30,0
27010,27,Sur,Tabasco,Jalpa de Méndez,Urbano,283,"3,555",253,5
27011,27,Sur,Tabasco,Jonuta,Semi-urbano,72,727,21,0
27012,27,Sur,Tabasco,Macuspana,Urbano,387,"1,440",198,226
27013,27,Sur,Tabasco,Nacajuca,Urbano,403,"5,069",291,9
27014,27,Sur,Tabasco,Paraíso,Urbano,363,"3,016",371,8
27015,27,Sur,Tabasco,Tacotalpa,Semi-urbano,90,375,28,1
27016,27,Sur,Tabasco,Teapa,Urbano,771,813,176,5
27017,27,Sur,Tabasco,Tenosique,Urbano,67,"1,316",63,21
28001,28,Noreste,Tamaulipas,Abasolo,En Transición,12,9,2,0
28002,28,Noreste,Tamaulipas,Aldama,Semi-urbano,770,"5,113",192,402
28003,28,Noreste,Tamaulipas,Altamira,Urbano,"21,054","17,495","2,427",61
28004,28,Noreste,Tamaulipas,Antiguo Morelos,En Transición,623,938,11,0
28005,28,Noreste,Tamaulipas,Burgos,Rural,4,2,0,0
28006,28,Noreste,Tamaulipas,Bustamante,En Transición,14,93,7,0
28007,28,Noreste,Tamaulipas,Camargo,Semi-urbano,44,42,103,0
28008,28,Noreste,Tamaulipas,Casas,Rural,2,6,0,0
28009,28,Noreste,Tamaulipas,Ciudad Madero,Urbano,"14,855","16,572","2,176",221
28010,28,Noreste,Tamaulipas,Cruillas,Rural,0,0,0,0
28011,28,Noreste,Tamaulipas,Gómez Farías,En Transición,109,657,90,0
28012,28,Noreste,Tamaulipas,González,Semi-urbano,274,342,345,0
28013,28,Noreste,Tamaulipas,Güémez,Semi-urbano,8,111,0,0
28014,28,Noreste,Tamaulipas,Guerrero,Rural,1,5,2,0
28015,28,Noreste,Tamaulipas,Gustavo Díaz Ordaz,Semi-urbano,10,11,2,0
28016,28,Noreste,Tamaulipas,Hidalgo,Semi-urbano,19,168,3,0
28017,28,Noreste,Tamaulipas,Jaumave,Semi-urbano,99,217,13,0
28018,28,Noreste,Tamaulipas,Jiménez,En Transición,2,4,0,0
28019,28,Noreste,Tamaulipas,Llera,En Transición,25,51,115,0
28020,28,Noreste,Tamaulipas,Mainero,Rural,10,310,35,0
28021,28,Noreste,Tamaulipas,"Mante, El",Urbano,"1,725",717,140,78
28022,28,Noreste,Tamaulipas,Matamoros,Semi-metrópoli,202,"12,996",437,317
28023,28,Noreste,Tamaulipas,Méndez,Rural,0,2,0,0
28024,28,Noreste,Tamaulipas,Mier,En Transición,76,5,368,0
28025,28,Noreste,Tamaulipas,Miguel Alemán,Semi-urbano,8,144,6,0
28026,28,Noreste,Tamaulipas,Miquihuana,Rural,6,54,15,0
28027,28,Noreste,Tamaulipas,Nuevo Laredo,Semi-metrópoli,161,412,376,160
28028,28,Noreste,Tamaulipas,Nuevo Morelos,Rural,547,549,15,0
28029,28,Noreste,Tamaulipas,Ocampo,En Transición,895,"1,355",29,0
28030,28,Noreste,Tamaulipas,Padilla,En Transición,17,137,2,0
28031,28,Noreste,Tamaulipas,Palmillas,Rural,43,68,1,0
28032,28,Noreste,Tamaulipas,Reynosa,Semi-metrópoli,"3,024","15,167","1,045",131
28033,28,Noreste,Tamaulipas,Río Bravo,Urbano,241,"1,388",500,13
28034,28,Noreste,Tamaulipas,San Carlos,En Transición,1,3,0,0
28035,28,Noreste,Tamaulipas,San Fernando,Urbano,25,18,46,0
28036,28,Noreste,Tamaulipas,San Nicolás,Rural,2,0,0,0
28037,28,Noreste,Tamaulipas,Soto La Marina,Semi-urbano,20,31,0,0
28038,28,Noreste,Tamaulipas,Tampico,Urbano,"27,284","27,266","4,070",199
28039,28,Noreste,Tamaulipas,Tula,Semi-urbano,"1,338","2,252",75,0
28040,28,Noreste,Tamaulipas,Valle Hermoso,Urbano,133,142,543,14
28041,28,Noreste,Tamaulipas,Victoria,Semi-metrópoli,"4,237","19,671",556,50
28042,28,Noreste,Tamaulipas,Villagrán,En Transición,5,0,0,0
28043,28,Noreste,Tamaulipas,Xicoténcatl,Semi-urbano,194,163,334,1
29001,29,Centro Sur y Oriente,Tlaxcala,Amaxac de Guerrero,En Transición,164,402,16,1
29002,29,Centro Sur y Oriente,Tlaxcala,Apetatitlán de Antonio Carvajal,Semi-urbano,283,688,36,8
29003,29,Centro Sur y Oriente,Tlaxcala,Atlangatepec,En Transición,273,282,65,0
29004,29,Centro Sur y Oriente,Tlaxcala,Altzayanca,Semi-urbano,107,240,23,0
29005,29,Centro Sur y Oriente,Tlaxcala,Apizaco,Urbano,"6,095","3,188",280,118
29006,29,Centro Sur y Oriente,Tlaxcala,Calpulalpan,Urbano,580,736,129,0
29007,29,Centro Sur y Oriente,Tlaxcala,"Carmen Tequexquitla, El",Semi-urbano,98,332,28,0
29008,29,Centro Sur y Oriente,Tlaxcala,Cuapiaxtla,Semi-urbano,325,595,82,0
29009,29,Centro Sur y Oriente,Tlaxcala,Cuaxomulco,En Transición,72,193,14,0
29010,29,Centro Sur y Oriente,Tlaxcala,Chiautempan,Urbano,843,"2,616",117,11
29011,29,Centro Sur y Oriente,Tlaxcala,Muñoz de Domingo Arenas,Rural,82,120,12,0
29012,29,Centro Sur y Oriente,Tlaxcala,Españita,En Transición,105,136,20,0
29013,29,Centro Sur y Oriente,Tlaxcala,Huamantla,Urbano,"1,841","2,887",187,34
29014,29,Centro Sur y Oriente,Tlaxcala,Hueyotlipan,Semi-urbano,353,580,60,1
29015,29,Centro Sur y Oriente,Tlaxcala,Ixtacuixtla de Mariano Matamoros,Semi-urbano,465,"1,533",189,0
29016,29,Centro Sur y Oriente,Tlaxcala,Ixtenco,En Transición,30,79,32,0
29017,29,Centro Sur y Oriente,Tlaxcala,Mazatecochco de José María Morelos,En Transición,44,407,7,0
29018,29,Centro Sur y Oriente,Tlaxcala,Contla de Juan Cuamatzi,Semi-urbano,459,921,123,0
29019,29,Centro Sur y Oriente,Tlaxcala,Tepetitla de Lardizábal,Semi-urbano,178,897,89,0
29020,29,Centro Sur y Oriente,Tlaxcala,Sanctórum de Lázaro Cárdenas,En Transición,117,131,42,0
29021,29,Centro Sur y Oriente,Tlaxcala,Nanacamilpa de Mariano Arista,Semi-urbano,600,307,69,0
29022,29,Centro Sur y Oriente,Tlaxcala,Acuamanala de Miguel Hidalgo,En Transición,46,126,4,1
29023,29,Centro Sur y Oriente,Tlaxcala,Natívitas,Semi-urbano,240,"1,579",56,1
29024,29,Centro Sur y Oriente,Tlaxcala,Panotla,Semi-urbano,773,"1,571",329,4
29025,29,Centro Sur y Oriente,Tlaxcala,San Pablo del Monte,Urbano,"1,144","2,507",109,0
29026,29,Centro Sur y Oriente,Tlaxcala,Santa Cruz Tlaxcala,Semi-urbano,381,670,38,6
29027,29,Centro Sur y Oriente,Tlaxcala,Tenancingo,En Transición,51,492,15,0
29028,29,Centro Sur y Oriente,Tlaxcala,Teolocholco,Semi-urbano,147,636,474,0
29029,29,Centro Sur y Oriente,Tlaxcala,Tepeyanco,En Transición,476,671,61,0
29030,29,Centro Sur y Oriente,Tlaxcala,Terrenate,Semi-urbano,621,261,29,0
29031,29,Centro Sur y Oriente,Tlaxcala,Tetla de la Solidaridad,Semi-urbano,479,739,67,8
29032,29,Centro Sur y Oriente,Tlaxcala,Tetlatlahuca,En Transición,171,752,28,1
29033,29,Centro Sur y Oriente,Tlaxcala,Tlaxcala,Urbano,"5,163","6,286",492,174
29034,29,Centro Sur y Oriente,Tlaxcala,Tlaxco,Semi-urbano,"2,020",749,216,0
29035,29,Centro Sur y Oriente,Tlaxcala,Tocatlán,En Transición,116,250,17,0
29036,29,Centro Sur y Oriente,Tlaxcala,Totolac,Semi-urbano,"1,454","1,311",49,4
29037,29,Centro Sur y Oriente,Tlaxcala,Zitlaltepec de Trinidad Sánchez Santos,En Transición,189,70,201,0
29038,29,Centro Sur y Oriente,Tlaxcala,Tzompantepec,Semi-urbano,251,290,29,2
29039,29,Centro Sur y Oriente,Tlaxcala,Xaloztoc,Semi-urbano,418,874,58,5
29040,29,Centro Sur y Oriente,Tlaxcala,Xaltocan,En Transición,254,240,15,0
29041,29,Centro Sur y Oriente,Tlaxcala,Papalotla de Xicohténcatl,Semi-urbano,233,"1,480",210,2
29042,29,Centro Sur y Oriente,Tlaxcala,Xicohtzinco,En Transición,138,485,35,0
29043,29,Centro Sur y Oriente,Tlaxcala,Yauhquemecan,Semi-urbano,549,"1,038",80,2
29044,29,Centro Sur y Oriente,Tlaxcala,Zacatelco,Semi-urbano,592,"1,702",70,3
29045,29,Centro Sur y Oriente,Tlaxcala,Benito Juárez,En Transición,166,165,24,0
29046,29,Centro Sur y Oriente,Tlaxcala,Emiliano Zapata,Rural,36,12,0,0
29047,29,Centro Sur y Oriente,Tlaxcala,Lázaro Cárdenas,Rural,66,26,73,0
29048,29,Centro Sur y Oriente,Tlaxcala,"Magdalena Tlaltelulco, La",Semi-urbano,495,792,158,0
29049,29,Centro Sur y Oriente,Tlaxcala,San Damián Texoloc,En Transición,111,311,44,0
29050,29,Centro Sur y Oriente,Tlaxcala,San Francisco Tetlanohcan,En Transición,66,242,24,0
29051,29,Centro Sur y Oriente,Tlaxcala,San Jerónimo Zacualpan,Rural,67,249,16,0
29052,29,Centro Sur y Oriente,Tlaxcala,San José Teacalco,En Transición,87,202,22,0
29053,29,Centro Sur y Oriente,Tlaxcala,San Juan Huactzinco,En Transición,414,553,27,0
29054,29,Centro Sur y Oriente,Tlaxcala,San Lorenzo Axocomanitla,En Transición,62,219,7,0
29055,29,Centro Sur y Oriente,Tlaxcala,San Lucas Tecopilco,Rural,27,66,4,0
29056,29,Centro Sur y Oriente,Tlaxcala,Santa Ana Nopalucan,En Transición,147,329,16,0
29057,29,Centro Sur y Oriente,Tlaxcala,Santa Apolonia Teacalco,Rural,16,195,3,0
29058,29,Centro Sur y Oriente,Tlaxcala,Santa Catarina Ayometla,En Transición,43,125,16,0
29059,29,Centro Sur y Oriente,Tlaxcala,Santa Cruz Quilehtla,En Transición,34,156,6,0
29060,29,Centro Sur y Oriente,Tlaxcala,Santa Isabel Xiloxoxtla,En Transición,73,247,9,2
30001,30,Centro Sur y Oriente,Veracruz,Acajete,En Transición,41,137,10,0
30002,30,Centro Sur y Oriente,Veracruz,Acatlán,Rural,14,9,0,0
30003,30,Centro Sur y Oriente,Veracruz,Acayucan,Urbano,"9,940","9,692",997,72
30004,30,Centro Sur y Oriente,Veracruz,Actopan,Semi-urbano,"2,888","2,565",138,446
30005,30,Centro Sur y Oriente,Veracruz,Acula,En Transición,631,512,13,0
30006,30,Centro Sur y Oriente,Veracruz,Acultzingo,Semi-urbano,"1,943",741,174,0
30007,30,Centro Sur y Oriente,Veracruz,Camarón de Tejeda,En Transición,"1,776",876,64,0
30008,30,Centro Sur y Oriente,Veracruz,Alpatláhuac,En Transición,888,674,66,0
30009,30,Centro Sur y Oriente,Veracruz,Alto Lucero de Gutiérrez Barrios,Semi-urbano,865,692,24,0
30010,30,Centro Sur y Oriente,Veracruz,Altotonga,Urbano,405,332,54,2
30011,30,Centro Sur y Oriente,Veracruz,Alvarado,Urbano,800,"1,200",59,10
30012,30,Centro Sur y Oriente,Veracruz,Amatitlán,En Transición,496,397,2,0
30013,30,Centro Sur y Oriente,Veracruz,Naranjos Amatlán,Semi-urbano,"3,085","1,779",412,61
30014,30,Centro Sur y Oriente,Veracruz,Amatlán de los Reyes,Semi-urbano,"9,169","5,644","1,318",1
30015,30,Centro Sur y Oriente,Veracruz,Angel R. Cabada,Semi-urbano,177,86,61,0
30016,30,Centro Sur y Oriente,Veracruz,"Antigua, La",Semi-urbano,343,"1,325",85,5
30017,30,Centro Sur y Oriente,Veracruz,Apazapan,Rural,213,184,6,0
30018,30,Centro Sur y Oriente,Veracruz,Aquila,Rural,24,10,0,0
30019,30,Centro Sur y Oriente,Veracruz,Astacinga,En Transición,24,"6,535",828,641
30020,30,Centro Sur y Oriente,Veracruz,Atlahuilco,En Transición,69,"7,081",389,396
30021,30,Centro Sur y Oriente,Veracruz,Atoyac,Semi-urbano,"4,139","3,467",489,44
30022,30,Centro Sur y Oriente,Veracruz,Atzacan,Semi-urbano,"1,751",799,182,1
30023,30,Centro Sur y Oriente,Veracruz,Atzalan,Semi-urbano,46,602,41,0
30024,30,Centro Sur y Oriente,Veracruz,Tlaltetela,Semi-urbano,"1,955","1,427",25,0
30025,30,Centro Sur y Oriente,Veracruz,Ayahualulco,Semi-urbano,334,249,10,0
30026,30,Centro Sur y Oriente,Veracruz,Banderilla,Semi-urbano,200,804,27,8
30027,30,Centro Sur y Oriente,Veracruz,Benito Juárez,Semi-urbano,189,427,17,0
30028,30,Centro Sur y Oriente,Veracruz,Boca del Río,Urbano,"1,515","6,842",674,250
30029,30,Centro Sur y Oriente,Veracruz,Calcahualco,En Transición,811,628,31,0
30030,30,Centro Sur y Oriente,Veracruz,Camerino Z. Mendoza,Semi-urbano,"2,805","2,181",284,3
30031,30,Centro Sur y Oriente,Veracruz,Carrillo Puerto,Semi-urbano,"5,020","3,808",320,0
30032,30,Centro Sur y Oriente,Veracruz,Catemaco,Semi-urbano,864,832,34,5
30033,30,Centro Sur y Oriente,Veracruz,Cazones de Herrera,Semi-urbano,"1,242","1,081",95,0
30034,30,Centro Sur y Oriente,Veracruz,Cerro Azul,Semi-urbano,457,420,169,0
30035,30,Centro Sur y Oriente,Veracruz,Citlaltépetl,En Transición,470,402,86,0
30036,30,Centro Sur y Oriente,Veracruz,Coacoatzintla,En Transición,543,392,6,0
30037,30,Centro Sur y Oriente,Veracruz,Coahuitlán,En Transición,"2,254",619,15,0
30038,30,Centro Sur y Oriente,Veracruz,Coatepec,Urbano,"3,083","3,003",265,117
30039,30,Centro Sur y Oriente,Veracruz,Coatzacoalcos,Semi-metrópoli,"18,583","22,621","2,710",367
30040,30,Centro Sur y Oriente,Veracruz,Coatzintla,Urbano,"2,459","4,013",771,396
30041,30,Centro Sur y Oriente,Veracruz,Coetzala,Rural,430,"1,237",14,0
30042,30,Centro Sur y Oriente,Veracruz,Colipa,En Transición,21,2,0,0
30043,30,Centro Sur y Oriente,Veracruz,Comapa,Semi-urbano,"2,100","3,438",60,276
30044,30,Centro Sur y Oriente,Veracruz,Córdoba,Urbano,"24,707","18,354","4,091","2,423"
30045,30,Centro Sur y Oriente,Veracruz,Cosamaloapan de Carpio,Urbano,"5,500","3,453",288,241
30046,30,Centro Sur y Oriente,Veracruz,Cosautlán de Carvajal,Semi-urbano,"2,377","1,235",11,0
30047,30,Centro Sur y Oriente,Veracruz,Coscomatepec,Urbano,"5,442","3,497",447,736
30048,30,Centro Sur y Oriente,Veracruz,Cosoleacaque,Urbano,"2,702","9,010",885,21
30049,30,Centro Sur y Oriente,Veracruz,Cotaxtla,Semi-urbano,"2,881","2,305",50,0
30050,30,Centro Sur y Oriente,Veracruz,Coxquihui,Semi-urbano,"2,952",819,38,0
30051,30,Centro Sur y Oriente,Veracruz,Coyutla,Semi-urbano,"8,483","2,178",90,0
30052,30,Centro Sur y Oriente,Veracruz,Cuichapa,En Transición,"5,105","3,100",499,599
30053,30,Centro Sur y Oriente,Veracruz,Cuitláhuac,Semi-urbano,"10,670","6,484","1,340","1,107"
30054,30,Centro Sur y Oriente,Veracruz,Chacaltianguis,En Transición,813,737,82,1
30055,30,Centro Sur y Oriente,Veracruz,Chalma,En Transición,51,190,45,0
30056,30,Centro Sur y Oriente,Veracruz,Chiconamel,En Transición,0,95,19,1
30057,30,Centro Sur y Oriente,Veracruz,Chiconquiaco,En Transición,19,38,0,1
30058,30,Centro Sur y Oriente,Veracruz,Chicontepec,Urbano,"1,016","1,768",101,41
30059,30,Centro Sur y Oriente,Veracruz,Chinameca,Semi-urbano,689,"2,272",165,0
30060,30,Centro Sur y Oriente,Veracruz,Chinampa de Gorostiza,Semi-urbano,"1,049",751,172,0
30061,30,Centro Sur y Oriente,Veracruz,"Choapas, Las",Urbano,294,"1,738",102,14
30062,30,Centro Sur y Oriente,Veracruz,Chocamán,Semi-urbano,"1,413",741,109,0
30063,30,Centro Sur y Oriente,Veracruz,Chontla,En Transición,356,197,43,1
30064,30,Centro Sur y Oriente,Veracruz,Chumatlán,Rural,861,191,19,0
30065,30,Centro Sur y Oriente,Veracruz,Emiliano Zapata,Urbano,"1,155","2,075",132,201
30066,30,Centro Sur y Oriente,Veracruz,Espinal,Semi-urbano,"5,330","2,768",105,0
30067,30,Centro Sur y Oriente,Veracruz,Filomeno Mata,Semi-urbano,"1,342",359,3,0
30068,30,Centro Sur y Oriente,Veracruz,Fortín,Urbano,"6,032","6,131","1,018",674
30069,30,Centro Sur y Oriente,Veracruz,Gutiérrez Zamora,Semi-urbano,"2,870","2,055",464,11
30070,30,Centro Sur y Oriente,Veracruz,Hidalgotitlán,Semi-urbano,554,"4,146",71,0
30071,30,Centro Sur y Oriente,Veracruz,Huatusco,Urbano,"6,210","3,371",285,"1,133"
30072,30,Centro Sur y Oriente,Veracruz,Huayacocotla,Semi-urbano,4,10,1,0
30073,30,Centro Sur y Oriente,Veracruz,Hueyapan de Ocampo,Semi-urbano,"2,525","1,595",143,2
30074,30,Centro Sur y Oriente,Veracruz,Huiloapan,En Transición,518,332,30,0
30075,30,Centro Sur y Oriente,Veracruz,Ignacio de la Llave,Semi-urbano,896,505,11,0
30076,30,Centro Sur y Oriente,Veracruz,Ilamatlán,En Transición,3,64,0,0
30077,30,Centro Sur y Oriente,Veracruz,Isla,Semi-urbano,"4,957","4,159",845,15
30078,30,Centro Sur y Oriente,Veracruz,Ixcatepec,En Transición,156,65,15,0
30079,30,Centro Sur y Oriente,Veracruz,Ixhuacán de los Reyes,En Transición,574,185,7,0
30080,30,Centro Sur y Oriente,Veracruz,Ixhuatlán del Café,Semi-urbano,"4,679","3,157",343,"1,061"
30081,30,Centro Sur y Oriente,Veracruz,Ixhuatlancillo,Semi-urbano,"1,973",902,177,2
30082,30,Centro Sur y Oriente,Veracruz,Ixhuatlán del Sureste,Semi-urbano,134,592,50,0
30083,30,Centro Sur y Oriente,Veracruz,Ixhuatlán de Madero,Urbano,699,536,30,0
30084,30,Centro Sur y Oriente,Veracruz,Ixmatlahuacan,En Transición,572,427,11,0
30085,30,Centro Sur y Oriente,Veracruz,Ixtaczoquitlán,Urbano,"8,885","15,236",929,"2,400"
30086,30,Centro Sur y Oriente,Veracruz,Jalacingo,Semi-urbano,590,941,66,0
30087,30,Centro Sur y Oriente,Veracruz,Xalapa,Semi-metrópoli,"5,602","21,009","2,256",347
30088,30,Centro Sur y Oriente,Veracruz,Jalcomulco,En Transición,211,192,23,0
30089,30,Centro Sur y Oriente,Veracruz,Jáltipan,Semi-urbano,"1,589","2,966",192,42
30090,30,Centro Sur y Oriente,Veracruz,Jamapa,En Transición,473,556,20,0
30091,30,Centro Sur y Oriente,Veracruz,Jesús Carranza,Semi-urbano,976,813,63,0
30092,30,Centro Sur y Oriente,Veracruz,Xico,Semi-urbano,"1,453","1,038",27,6
30093,30,Centro Sur y Oriente,Veracruz,Jilotepec,Semi-urbano,193,388,8,0
30094,30,Centro Sur y Oriente,Veracruz,Juan Rodríguez Clara,Semi-urbano,"2,451","2,113",269,0
30095,30,Centro Sur y Oriente,Veracruz,Juchique de Ferrer,Semi-urbano,81,83,0,0
30096,30,Centro Sur y Oriente,Veracruz,Landero Y Coss,Rural,1,1,0,0
30097,30,Centro Sur y Oriente,Veracruz,Lerdo de Tejada,Semi-urbano,95,96,4,202
30098,30,Centro Sur y Oriente,Veracruz,Magdalena,Rural,105,"2,304",77,0
30099,30,Centro Sur y Oriente,Veracruz,Maltrata,Semi-urbano,809,348,66,0
30100,30,Centro Sur y Oriente,Veracruz,Manlio Fabio Altamirano,Semi-urbano,883,767,38,0
30101,30,Centro Sur y Oriente,Veracruz,Mariano Escobedo,Semi-urbano,"3,762","1,848",294,0
30102,30,Centro Sur y Oriente,Veracruz,Martínez de la Torre,Urbano,"1,486","2,404",431,60
30103,30,Centro Sur y Oriente,Veracruz,Mecatlán,En Transición,"1,619",542,7,0
30104,30,Centro Sur y Oriente,Veracruz,Mecayapan,Semi-urbano,791,"1,366",66,0
30105,30,Centro Sur y Oriente,Veracruz,Medellín,Urbano,"1,268","3,980",181,0
30106,30,Centro Sur y Oriente,Veracruz,Miahuatlán,Rural,15,18,0,0
30107,30,Centro Sur y Oriente,Veracruz,"Minas, Las",Rural,19,20,6,0
30108,30,Centro Sur y Oriente,Veracruz,Minatitlán,Urbano,"6,568","14,392","1,124",125
30109,30,Centro Sur y Oriente,Veracruz,Misantla,Urbano,591,564,137,0
30110,30,Centro Sur y Oriente,Veracruz,Mixtla de Altamirano,En Transición,95,"6,019",102,262
30111,30,Centro Sur y Oriente,Veracruz,Moloacán,Semi-urbano,214,460,222,0
30112,30,Centro Sur y Oriente,Veracruz,Naolinco,Semi-urbano,270,293,3,0
30113,30,Centro Sur y Oriente,Veracruz,Naranjal,Rural,647,741,48,0
30114,30,Centro Sur y Oriente,Veracruz,Nautla,En Transición,39,199,27,1
30115,30,Centro Sur y Oriente,Veracruz,Nogales,Semi-urbano,"3,787","1,540",445,0
30116,30,Centro Sur y Oriente,Veracruz,Oluta,Semi-urbano,"1,220","1,121",137,2
30117,30,Centro Sur y Oriente,Veracruz,Omealca,Semi-urbano,"10,222","6,493","1,027","1,753"
30118,30,Centro Sur y Oriente,Veracruz,Orizaba,Urbano,"14,271","7,421","1,500",484
30119,30,Centro Sur y Oriente,Veracruz,Otatitlán,En Transición,337,289,20,0
30120,30,Centro Sur y Oriente,Veracruz,Oteapan,En Transición,336,"1,624",85,0
30121,30,Centro Sur y Oriente,Veracruz,Ozuluama de Mascareñas,Semi-urbano,795,804,131,0
30122,30,Centro Sur y Oriente,Veracruz,Pajapan,Semi-urbano,"1,543","3,271",178,0
30123,30,Centro Sur y Oriente,Veracruz,Pánuco,Urbano,"2,095","3,477",343,5
30124,30,Centro Sur y Oriente,Veracruz,Papantla,Urbano,"19,321","13,632","2,127",80
30125,30,Centro Sur y Oriente,Veracruz,Paso del Macho,Semi-urbano,"8,905","5,230",336,"2,272"
30126,30,Centro Sur y Oriente,Veracruz,Paso de Ovejas,Semi-urbano,145,341,37,0
30127,30,Centro Sur y Oriente,Veracruz,"Perla, La",Semi-urbano,"1,406",741,48,0
30128,30,Centro Sur y Oriente,Veracruz,Perote,Urbano,"1,302","1,712",225,195
30129,30,Centro Sur y Oriente,Veracruz,Platón Sánchez,Semi-urbano,108,205,102,0
30130,30,Centro Sur y Oriente,Veracruz,Playa Vicente,Semi-urbano,"1,535",814,176,0
